length
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
11000
15000
15000
15000
13000
10500
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
7500
15000
15000
15000
15000
10500
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
12000
5500
15000
15000
11000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
9000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
30000
15000
15000
15000
15000
15000
15000
15000
10000
10000
15000
15000
15000
15000
15000
8500
3500
15000
15000
15000
15000
14500
15000
15000
15000
15000
15000
15000
15000
15000
15000
10500
15000
15000
13500
15000
15000
15000
15000
15000
15000
30000
30000
15000
11000
15000
15000
15000
15000
15000
15000
15000
30000
15000
15000
15000
10000
14000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
24500
13500
15000
33500
15000
15000
15000
10000
15000
15000
15000
15000
7000
15000
7000
15000
15000
15000
15000
30000
15000
12500
30000
15000
15000
15000
15000
15000
15000
15000
13000
10500
15000
15000
15000
15000
15000
15000
15000
15000
15000
6000
15000
15000
15000
15000
10000
15000
15000
14500
15000
12000
7500
15000
10500
10500
15000
15000
15000
15000
15000
15000
15000
15000
15000
12500
15000
15000
15000
15000
11000
15000
15000
15000
15000
15000
15000
13500
15000
10000
15000
15000
15000
15000
15000
15000
15000
10500
15000
10000
15000
15000
10000
30000
15000
16500
15000
15000
14000
13500
15000
15000
10000
10000
7000
15000
6000
15000
10000
15000
5000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
14500
15000
15000
15000
8000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
13000
15000
15000
15000
15000
15000
15000
15000
15000
11500
15000
15000
15000
15000
10500
15000
15000
15000
15000
15000
6000
15000
15000
15000
9000
15000
10500
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
15000
10000
12000
15000
15000
15000
15000
15000
15000
15000
15000
10500
10000
11000
15000
15000
15000
15000
15000
10000
15000
15000
7500
14500
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
14000
15000
13000
15000
15000
15000
15000
10500
15000
15000
15000
15000
15000
15000
15000
7500
15000
15000
15000
10000
15000
11500
14000
16500
15000
15000
15000
15000
10000
12000
15000
10000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
10500
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
11000
9500
9000
14000
12000
9500
10000
9500
15000
15000
15000
15000
15000
15000
15000
15000
15000
7500
15000
15000
15000
15000
15000
15000
15000
15000
15000
14500
12000
11000
15000
15000
15000
15000
10000
12500
10000
15000
15000
15000
15000
14000
10500
15000
15000
15000
11000
15000
15000
15000
10000
14000
15000
15000
15000
15000
15000
15000
15000
11000
15000
10500
15000
15000
15000
12500
15000
10500
10000
15000
15000
15000
15000
13500
15000
15000
11500
10500
10000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
11000
15000
15000
15000
15000
11500
15000
15000
13500
13500
15000
15000
15000
12500
15000
15000
14500
15000
15000
15000
15000
12000
15000
15000
15000
15000
12500
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
11500
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
11000
15000
11500
15000
15000
15000
15000
15000
15000
10000
15000
15000
10000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
8000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
6500
7500
15000
15000
8500
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
10500
15000
15000
15000
15000
11500
12000
15000
11000
15000
15000
15000
11000
9500
15000
15000
15000
15000
11000
15000
15000
15000
15000
15000
11000
7500
15000
15000
15000
10000
15000
8000
8000
9500
10000
15000
15000
15000
15000
15000
15000
15000
15000
13000
15000
15000
15000
15000
15000
10000
15000
15000
11000
11500
12000
15000
15000
15000
10000
12000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
11000
15000
15000
15000
15000
15000
15000
15000
15000
15000
13000
15000
15000
13000
15000
10000
15000
11500
14500
15000
9500
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
11500
15000
15000
15000
15000
15000
11000
15000
15000
15000
15000
15000
9000
15000
8500
7500
15000
15000
15000
15000
15000
15000
9000
15000
15000
15000
15000
8500
10500
15000
13000
8500
15000
15000
15000
8500
15000
15000
15000
15000
15000
15000
15000
15000
7000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
8000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
10500
10000
15000
11000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
11500
10000
15000
15000
15000
15000
11500
11000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
11500
15000
15000
15000
15000
15000
15000
15000
15000
12000
15000
10000
7500
15000
15000
15000
15000
15000
10000
15000
14500
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
12000
10500
15000
15000
8500
15000
15000
15000
10500
15000
10000
8500
15000
15000
6000
5000
14500
15000
15000
15000
15000
15000
15000
15000
13000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
9000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
10000
15000
15000
15000
15000
11000
15000
15000
15000
15000
15000
15000
15000
12500
15000
11000
15000
15000
15000
15000
15000
10500
13500
15000
15000
15000
15000
15000
12500
15000
15000
17500
15000
15000
15000
15000
12000
15000
15000
15000
15000
15000
10000
15000
11500
15000
15000
15000
10500
15000
13500
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
14500
15000
10000
15000
15000
15000
15000
13000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15500
5000
15000
12500
11000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
28500
8000
11500
6500
10000
15000
15000
15000
15000
15000
15000
15000
7500
8000
15000
10000
15000
15000
15000
10500
15000
9000
10000
15000
15000
10000
15000
12500
15000
15000
15000
11500
9000
10500
15000
7500
15000
15000
12000
8500
12000
15000
15000
15000
10000
15000
15000
10500
15000
10500
15000
15000
10000
14000
15000
15000
15000
15000
9500
7500
7500
15000
15000
15000
15000
10500
15000
15000
10000
15000
15000
9000
15000
15000
15000
15000
15000
12500
15000
15000
15000
15000
15000
15000
15000
15000
15000
7500
15000
11500
15000
10000
15000
9500
15000
15000
15000
10000
15000
15000
10000
15000
15000
15000
15000
11500
10000
10000
15000
15000
7500
15000
15000
10000
15000
9000
9500
15000
15000
10500
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
10000
9500
10000
15000
7500
15000
10000
10000
10000
7500
10000
15000
15000
8500
9000
15000
15000
12500
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
9500
15000
15000
15000
8500
15000
15000
15000
15000
12000
15000
15000
15000
10000
15000
10500
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
7500
7500
7500
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
8000
15000
7500
15000
15000
12000
10000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
8000
15000
14000
8500
9000
15000
15000
11500
15000
10000
7500
15000
15000
15000
10000
15500
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
11000
10000
15000
15000
15000
15000
15000
10000
15000
10000
12000
15000
15000
15000
15000
10000
15000
15000
15000
10000
15000
15000
15000
10500
15000
15000
15000
15000
10500
15000
15000
10500
7500
15000
15000
15000
10000
15000
15000
15000
10000
15000
15000
15000
10000
15000
15000
15000
10000
15000
15000
15000
12000
15000
15000
15000
15000
15000
15000
15000
15000
15000
11000
15000
15000
15000
15000
10000
10000
10000
7000
11000
15000
15000
10000
10000
15000
15000
10000
15000
10000
15000
15000
10000
15000
15000
15000
10000
15000
15000
10000
10000
15000
15000
10000
15000
15000
15000
15000
15000
15000
10500
10000
10000
11500
9500
11500
13500
13000
6500
15000
7500
10000
15000
15000
15000
15000
10000
9500
15000
10000
9500
10000
15000
15000
15000
8500
15000
15000
10000
10000
15000
15000
10000
15000
10000
10000
10000
10000
6000
10000
10000
15000
15000
15000
15000
10000
15000
10000
10000
10000
15000
10000
15000
7500
15000
15000
15000
10000
15000
10000
10000
15000
10000
15000
10000
10000
9000
10000
15000
15000
6000
15000
9500
10000
15000
15000
10000
14000
10000
15000
10500
10000
10000
11500
10000
15000
10000
15000
15000
10000
15000
7500
10000
10000
10000
10000
10000
15000
8500
10000
15000
15000
15000
15000
12500
10000
10000
10000
10500
10000
10000
15000
7500
15000
15000
10000
15000
10000
15000
15000
13000
15000
10000
11000
15000
10500
10000
15000
15000
15000
10000
7500
15000
15000
15000
15000
15000
10000
9500
15000
10000
7500
10000
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
12000
15000
15000
10000
15000
15000
10500
15000
10000
15000
15000
15000
14500
15000
10000
10500
10000
13000
15000
15000
15000
10000
10000
15000
10000
15000
15000
10000
15000
15000
15000
15000
15000
15000
14000
15000
10000
15000
15000
10000
15000
10000
15000
15000
15000
10000
8500
10000
9000
10000
10500
15000
15000
15000
10000
11500
10000
15000
9000
15000
15000
8000
7500
15000
15000
11000
15000
15000
15000
15000
15000
10000
7500
15000
10000
14500
9000
10000
15000
10000
10000
10000
15000
15000
15000
15000
15000
15000
15000
15000
7000
7500
15000
11000
15000
15000
15000
10000
15000
11500
10000
15000
9500
12500
15000
15000
15000
15000
15000
7500
7500
10000
10000
6500
15000
15000
15000
15000
15000
15000
15000
15000
10000
10000
10000
15000
10000
10000
15000
15000
10000
10000
15000
15000
7500
15000
10000
10000
15000
15000
15000
15000
12000
15000
15000
10000
13000
15000
10000
15000
10000
15000
12500
15000
15000
15000
15000
10000
15000
15000
15000
10000
10000
7500
15000
10000
10000
15000
15000
15000
13000
15000
10000
15000
15000
14000
15000
15000
15000
7500
15000
15000
15000
11000
15000
15000
15000
12000
8000
15000
15000
15000
15000
10000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
11500
8000
11000
9500
15000
9000
6500
15000
15000
13500
15000
13000
15000
15000
15000
10000
15000
15000
15000
10000
15000
15000
10000
15000
10000
10000
7500
7500
15000
15000
10000
8000
9500
15000
15000
10000
9000
15000
15000
6500
15000
15000
15000
15000
15000
15000
15000
15000
11500
8500
10500
15000
15000
10000
15000
10000
10000
10000
15000
15000
10000
15000
10000
15000
10000
15000
15000
15000
10000
10000
10000
10000
10000
10000
10000
15000
7500
15000
10500
15000
15000
10000
15000
10000
15000
15000
7500
10000
15000
15000
13000
15000
10000
15000
9500
15000
15000
10000
10000
15000
15000
15000
10000
10000
15000
10000
15000
15000
10000
10000
10000
15000
15000
15000
15000
14500
15000
15000
15000
10000
15000
15000
15000
10000
10000
10000
10000
15000
15000
15000
15000
10000
15000
8500
15000
15000
12000
10000
15000
10500
15000
14500
13000
15000
12000
15000
10000
9000
13000
15000
7500
10000
15000
10000
10500
10000
10000
10000
10000
15000
9000
15000
15000
10000
10500
15000
15000
10000
10000
15000
10000
15000
11500
15000
9500
15000
15000
10000
10000
15000
15000
15000
15000
15000
10000
15000
15000
10000
12500
15000
15000
15000
15000
12000
15000
15000
15000
15000
15000
15000
15000
10500
15000
11000
15000
15000
15000
15000
15000
15000
10000
15000
10500
9000
7500
10500
15000
10000
15000
15000
15000
15000
8500
11000
15000
12500
10500
10000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10500
15000
15000
15000
15000
15000
8000
10500
11000
15000
12500
10000
11000
10500
10500
10500
10000
9500
10000
10500
15000
15000
15000
10000
15000
15000
13000
15000
15000
15000
15000
15000
15000
15000
10000
15000
8000
15000
10000
15000
15000
9000
15000
15000
10000
10500
15000
10000
10000
10000
15000
15000
10000
15000
15000
10000
15000
15000
15000
15000
15000
10000
10000
10500
15000
11500
15000
10000
15000
10000
15000
9500
15000
15000
6500
15000
9500
15000
15000
15000
15000
10000
13000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
11500
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
7500
10000
15000
15000
15000
15000
15000
15000
10000
10500
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
11500
13500
15000
15000
9000
15000
15000
15000
15000
15000
15000
15000
10000
10000
15000
10000
15000
8500
15000
15000
7500
7500
15000
15000
15000
10500
15000
15000
10000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
12500
15000
15000
10000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
11500
10000
10000
15000
15000
9000
10000
15000
13000
14500
15000
15000
15000
15000
15000
10000
10000
15000
15000
15000
7500
15000
7500
15000
9000
15000
15000
15000
10000
15000
15000
14500
15000
10000
10000
10000
15000
10000
15000
10000
15000
15000
15000
15000
15000
15000
15000
10000
15000
10000
15000
15000
9000
15000
15000
13500
10000
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
7500
15000
15000
10000
10000
12500
15000
15000
11500
7500
15000
10000
15000
10000
15000
15000
15000
15000
10000
15000
10000
15000
15000
15000
15000
15000
14000
15000
10000
15000
13000
15000
10000
15000
15000
15000
10000
15000
15000
15000
9000
10000
15000
13500
15000
15000
7500
15000
10000
15000
15000
15000
15000
10000
10000
13000
15000
10500
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
9000
8000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
10000
15000
10000
15000
8000
13000
10000
15000
10000
15000
8000
7500
15000
15000
9000
15000
10000
15000
15000
15000
10000
15000
10000
15000
15000
15000
15000
10000
15000
15000
15000
10000
11000
15000
15000
10000
10000
10000
10000
10000
15000
10000
15000
4500
10000
7500
10000
14000
7500
10000
11500
15000
10000
10000
10000
10000
10000
10000
15000
15000
10000
10000
7500
15000
15000
15000
15000
7500
10000
9000
10000
15000
7500
10000
7500
15000
15000
12000
10000
15000
15000
15000
10000
15000
10000
15000
15000
15000
15000
15000
15000
9000
15000
10000
10000
15000
15000
10000
10000
10000
15000
15000
6500
10000
10000
10000
15000
10000
10000
7500
9000
9500
15000
14500
15000
15000
15000
15000
15000
15000
8000
15000
10000
7500
10000
10000
15000
15000
9000
15000
15000
10000
6000
15000
15000
10000
10000
10000
10000
10000
15000
10000
10000
15000
10000
15000
10000
15000
15000
10000
11000
15000
10500
10000
15000
7500
12500
15000
10000
10000
8500
15000
10000
10500
15000
9500
15000
10000
10000
7500
15000
15000
15000
15000
9500
15000
15000
9000
15000
11000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10500
15000
15000
13500
15000
15000
15000
7500
7500
10000
10000
15000
10500
10000
15000
15000
15000
15000
7500
15000
15000
15000
15000
7500
9500
11000
15000
15000
10000
15000
15000
15000
15000
14000
15000
10500
12500
10000
10000
10000
10000
10000
15000
8500
7500
15000
11500
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
10000
15000
15000
15000
10000
15000
15000
10000
15000
10000
10000
10000
15000
15000
15000
15000
15000
15000
10000
10000
10000
10000
15000
15000
15000
10000
15000
11000
10000
15000
12500
10000
15000
15000
15000
15000
15000
15000
15000
15000
10000
10000
15000
15000
15000
10000
10000
10000
15000
10000
15000
10000
15000
15000
15000
15000
15000
15000
15000
7500
15000
15000
15000
15000
15000
10000
7500
15000
10000
15000
10000
9000
15000
15000
15000
15000
15000
15000
15000
7500
15000
10000
15000
15000
15000
15000
8000
15000
10000
15000
15000
15000
10000
15000
12000
15000
15000
15000
8500
10000
15000
15000
15000
11000
15000
11000
15000
15000
15000
15000
15000
15000
13500
15000
15000
15000
14500
15000
15000
15000
15000
9000
9500
15000
15000
6500
15000
10000
10000
15000
15000
15000
10000
15000
15000
15000
10000
15000
15000
15000
10000
12000
15000
15000
15000
7500
15000
10000
15000
15000
13000
13500
15000
15000
12500
15000
15000
15000
15000
10500
15000
15000
7500
15000
10000
7500
7500
10000
10500
15000
14500
15000
15000
15000
7000
15000
15000
15000
13000
15000
15000
15000
15000
10500
10500
10500
15000
10000
15000
15000
15000
15000
15000
10000
15000
15000
8000
10000
15000
10000
10000
15000
15000
15000
15000
12500
15000
15000
10000
7500
10000
7500
15000
10000
7500
15000
15000
15000
15000
15000
15000
10000
15000
8000
15000
8000
14000
9000
11000
10000
10000
15000
15000
12000
15000
15000
15000
15000
15000
10000
10000
10000
15000
15000
10000
15000
10000
10000
10000
15000
15000
10000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10500
10000
10000
6500
10000
15000
15000
11000
9000
10000
15000
15000
10000
15000
15000
15000
11000
10000
15000
15000
15000
15000
15000
10000
15000
11500
15000
15000
15000
15000
7500
10000
15000
15000
11000
15000
15000
15000
7500
10000
15000
7500
15000
8500
10000
15000
10000
15000
10000
8000
10000
10000
13000
7500
15000
10500
12500
15000
15000
10000
15000
15000
15000
15000
15000
9000
15000
15000
15000
15000
15000
15000
10000
10000
6500
15000
15000
15000
10000
10000
15000
15000
15000
15000
15000
15000
10000
15000
10000
10000
15000
15000
6000
15000
9500
10000
15000
15000
15000
15000
10000
15000
15000
10000
15000
7500
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
10000
7500
9500
16000
15000
10000
8500
10000
15000
4500
15000
15000
15000
15000
10000
15000
15000
15000
11500
12000
15000
7500
14500
13000
15000
15000
15000
15000
15000
15000
10000
7000
7500
15000
15000
13000
10000
10000
10000
10000
15000
15000
10000
15000
12500
15000
15000
15000
9500
6500
7500
10000
10000
10000
10000
7500
15000
15000
15000
15000
10000
15000
15000
15000
7500
7500
8000
15000
10000
10000
10000
15000
15000
10000
15000
15000
10500
10000
12000
15000
15000
15000
15000
15000
10000
15000
10500
13000
15000
15000
5500
10000
15000
7500
10500
12500
15000
15000
15000
11000
15000
15000
15000
15000
10000
15000
15000
15000
10000
15000
11500
15000
15000
15000
12500
15000
15000
15000
15000
10000
15000
15000
15000
15000
10000
10000
15000
10500
15000
15000
15000
10000
10000
15000
12500
15000
15000
12500
11000
11000
15000
10000
10500
15000
15000
15000
10000
10000
10000
10000
9000
13000
10000
10000
15000
15000
15000
15000
12500
15000
11500
10500
10000
10000
10000
15000
15000
10000
15000
15000
15000
13500
10000
10000
15000
15000
10000
15000
15000
15000
10000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
8000
15000
15000
15000
15000
9000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
10000
15000
8000
10000
10000
15000
15000
15000
15000
15000
15000
10000
15000
15000
15000
15000
15000
15000
9500
15000
15000
15000
15000
11000
15000
9000
15000
15000
15000
15000
10000
15000
15000
15000
13000
15000
15000
15000
15000
15000
15000
15000
9000
15000
15000
30000
15000
15000
8500
15000
15000
15000
15000
15000
10000
15000
15000
12000
15000
10000
15000
25500
10500
15000
15000
10000
10000
10000
15000
15000
15000
30000
15000
15000
7500
15000
15000
15000
9000
15000
15000
15000
10000
15000
15000
10000
10000
15000
15000
10000
15000
9500
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
15000
10000
10000
15000
15000
15000
15000
15000
15000
15000
15000
14500
12000
15000
15000
15000
15000
15000
15000
8500
15000
15000
15000
15000
15000
15000
15000
15000
15000
11500
15000
9500
9500
15000
15000
15000
15000
15000
15000
15000
15000
15000
